プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZPS2	C28	I-0332450-10-01-04	40164179	0030	0015340255	総合組立	C0912	MNN	A00A2031702	コンバータ盤	1	03060	0	130		2025/07/04 21:30:14	20250819	 	 	
P100	ZPS2	CC2	G-0332335-10-01-01-01	40163359	0010	0015211656	ケース（板金）	A0310	NN	J00A6828900	温度計支持金具	2	03090	0	10		2025/07/04 21:30:15	20250616	 	 	
P100	ZPS2	CC0	G-0332335-30-01-01	40163369	0020	0015211747	ケース（NCT）	A0340	NN	J00A7125600	ｹｰｽ金具構成表(純水装置)	1	03090	0	3		2025/07/04 21:30:15	20250708	 	 	
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0010	0015173307	ケース（板金）	A0310	NN	J00A7172900	ｹｰｽ構成表	1	03090	0	20		2025/07/04 21:30:15	20250710	 	 	
P100	ZPS2	CC0	G-0332335-30-01-01	40163369	0010	0015211746	ケース（板金）	A0310	NN	J00A7125600	ｹｰｽ金具構成表(純水装置)	1	03090	0	10		2025/07/04 21:30:15	20250708	 	 	
P100	ZPS2	CC0	G-0333104-10-01-01	40163202	0020	0015173266	ケース（NCT）	A0340	NN	J00A7191100	ｹｰｽ構成表	1	03090	0	27		2025/07/04 21:30:15	20250710	 	 	
P100	ZPS2	CC0	G-0332335-30-01-04-01	40164844	0010	0015555462	ケース（板金）	A0310	NN	J00A7151700	ｹｰｽ構成表(制御盤)	1	03090	0	10		2025/07/04 21:30:16	20250708	 	 	
P100	ZPS2	CC0	M-0338800-10-01-03	40165215	0010	0015675146	ケース（板金）	A0310	NN	J00A0989802	MRS-6008AT ｹｰｽ構成表	1	03090	0	20		2025/07/04 21:30:16	20250714	 	 	
P100	ZPS2	CC0	M-0338800-10-01-03	40165215	0020	0015675147	ケース（NCT）	A0340	NN	J00A0989802	MRS-6008AT ｹｰｽ構成表	1	03090	0	8		2025/07/04 21:30:16	20250714	 	 	
P100	ZPS2	CC0	G-0332335-30-01-04-01	40164844	0020	0015555463	ケース（NCT）	A0340	NN	J00A7151700	ｹｰｽ構成表(制御盤)	1	03090	0	8		2025/07/04 21:30:16	20250708	 	 	
P100	ZP10	CC0	 	10133239	0020	0015541143	ケース（板金）	A0310	MFN	JHA086607	80V-300A T1(UNIT) ｹｰｽ構成	2	03090	0	60		2025/07/04 21:30:16	20250716	0000000000	000000	1210
P100	ZPS2	BP0	M-0339612-10	40162673	0040	0015081432	製品検査	C0951	NN	A00A1141700	MRS-20050AY5T	4	03133	0	50		2025/07/04 21:30:17	20250707	 	 	
P100	ZPS2	CC0	G-0332335-10-01-09-01	40165232	0010	0015678950	ケース（板金）	A0310	NN	J00A7151201	ケース構成表(LCP盤)	1	03090	0	10		2025/07/04 21:30:17	20250709	 	 	
P100	ZPS2	CC0	G-0332335-10-01-09-01	40165232	0020	0015678951	ケース（NCT）	A0340	NN	J00A7151201	ケース構成表(LCP盤)	1	03090	0	14		2025/07/04 21:30:17	20250709	 	 	
P100	ZPS2	CX9	G-0337569-10	40161653	0040	0014956379	製品検査	C0951	NN	A00A2097000	PC-CM400DU12NFH-4P予備	1	03241	0	110		2025/07/04 21:30:17	20250711	 	 	
P100	ZP10	B10	 	10131910	0040	0014912099	製品検査	C0953	SN	A00A1962800	MRT-15020C        STD	5	03133	0	30		2025/07/04 21:30:17	20250722	0000000000	000000	1911
P100	ZP10	D20	 	10133011	0030	0015340441	第一ロット目バラシ	C0952	SN	A00A1670001	TE040063H (2) 40kHz 600W	10	03241	0	220		2025/07/04 21:30:18	20250704	0000000000	000000	1911
P100	ZPS2	CX9	G-0337569-20	40161654	0040	0014956389	製品検査	C0951	NN	A00A2097100	PC-CM400DU12NFH-2P予備	1	03241	0	40		2025/07/04 21:30:18	20250711	 	 	
P100	ZPS2	CC0	G-0332335-30-01-01	40163369	0010	0015211746	ケース（板金）	A0310	NN	J00A7125600	ｹｰｽ金具構成表(純水装置)	1	03260	0	5		2025/07/04 21:30:18	20250708	 	 	
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0010	0015173307	ケース（板金）	A0310	NN	J00A7172900	ｹｰｽ構成表	1	03260	0	50		2025/07/04 21:30:18	20250710	 	 	
P100	ZPS2	CC0	G-0332335-10-01-02	40163361	0010	0015211674	ケース（板金）	A0310	NN	J00A7151200	ケース構成表(本体)	1	03260	0	155		2025/07/04 21:30:18	20250709	 	 	
P100	ZP10	CC0	 	10133239	0020	0015541143	ケース（板金）	A0310	MFN	JHA086607	80V-300A T1(UNIT) ｹｰｽ構成	2	03260	0	35		2025/07/04 21:30:19	20250716	0000000000	000000	1210
P100	ZP10	CC0	 	10133333	0020	0015574866	ケース（板金）	A0310	SNF	J00A6112300	ｹｰｽ構成 MRT-10015/15010C	5	03260	0	25		2025/07/04 21:30:19	20250724	0000000000	000000	1210
P100	ZP10	CC0	 	10133330	0020	0015574835	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	1	03260	0	5		2025/07/04 21:30:19	20250711	0000000000	000000	1210
P100	ZP10	CC0	 	10133310	0020	0015574383	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	5	03260	0	25		2025/07/04 21:30:19	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133306	0020	0015574339	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	4	03260	0	20		2025/07/04 21:30:19	20250710	0000000000	000000	1210
P100	ZP13	CC0	 	R70041374	0010	0015679030	ケース（板金）	A0310	MFN			2	03260	0	15		2025/07/04 21:30:20	20250709	0000000000	000000	
P100	ZPS2	CC0	G-0332335-10-01-09-01	40165232	0010	0015678950	ケース（板金）	A0310	NN	J00A7151201	ケース構成表(LCP盤)	1	03260	0	15		2025/07/04 21:30:20	20250709	 	 	
P100	ZPS2	CC0	G-0332335-10-01-02	40163361	0010	0015211674	ケース（板金）	A0310	NN	J00A7151200	ケース構成表(本体)	1	03304	0	82		2025/07/04 21:30:20	20250709	 	 	
P100	ZP10	CC0	 	10133334	0020	0015574880	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	5	03260	0	25		2025/07/04 21:30:20	20250724	0000000000	000000	1210
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0010	0015173307	ケース（板金）	A0310	NN	J00A7172900	ｹｰｽ構成表	1	03304	0	73		2025/07/04 21:30:20	20250710	 	 	
P100	ZP10	CE0	 	10133084	0010	0015398176	ヒートシンク（加工）	A0510	MSN	EDA591800	ﾋｰﾄｼﾝｸ1	1	03304	0	11		2025/07/04 21:30:21	20250623	0000000000	000000	1210
P100	ZP10	CE0	 	10133085	0010	0015398185	ヒートシンク（加工）	A0510	MSN	EDA591900	ﾋｰﾄｼﾝｸ2	2	03304	0	11		2025/07/04 21:30:21	20250623	0000000000	000000	1210
P100	ZPS2	CC0	I-0335989-10-01-01-01	40162612	0050	0015049920	ケース（塗装）	A0330	NN	J00A7100900	ｹｰｽ金具構成表(IO)	1	03331	0	15		2025/07/04 21:30:21	20250715	 	 	
P100	ZP13	CC0	 	R70041374	0010	0015679030	ケース（板金）	A0310	MFN			2	03304	0	4		2025/07/04 21:30:21	20250709	0000000000	000000	
P100	ZPS2	CC0	I-0335989-10-01-02-01	40162615	0050	0015049953	ケース（塗装）	A0330	NN	J00A7101000	ｹｰｽ金具構成表(INV)	1	03331	0	15		2025/07/04 21:30:21	20250715	 	 	
P100	ZPS2	CC0	I-0335989-10-01-03-01	40162619	0050	0015049987	ケース（塗装）	A0330	NN	J00A7101100	ｹｰｽ金具構成表(BATT)	1	03331	0	15		2025/07/04 21:30:22	20250715	 	 	
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0010	0015173307	ケース（板金）	A0310	NN	J00A7172900	ｹｰｽ構成表	1	03384	0	80		2025/07/04 21:30:22	20250710	 	 	
P100	ZPS2	CC0	G-0332335-10-01-02	40163361	0010	0015211674	ケース（板金）	A0310	NN	J00A7151200	ケース構成表(本体)	1	03384	0	90		2025/07/04 21:30:22	20250709	 	 	
P100	ZPS2	CB0	G-0331386-10-01-09	40161647	0020	0014956274	大型変圧（前段取り）	A0006	NN	F00A0899200	3φ 161KVA	1	03340	0	50		2025/07/04 21:30:22	20250603	 	 	
P100	ZPS2	CB0	G-0322586-10-01-01	40153862	0020	0013514974	大型変圧（前段取り）	A0006	NN	F00A0889000	3! 655KVA 420/111VX2	1	03340	0	380		2025/07/04 21:30:22	20250122	 	 	
P100	ZP10	CC0	 	10133311	0020	0015574397	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	03384	0	2		2025/07/04 21:30:23	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133310	0020	0015574383	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	5	03384	0	16		2025/07/04 21:30:23	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133306	0020	0015574339	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	4	03384	0	13		2025/07/04 21:30:23	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133239	0020	0015541143	ケース（板金）	A0310	MFN	JHA086607	80V-300A T1(UNIT) ｹｰｽ構成	2	03384	0	55		2025/07/04 21:30:23	20250716	0000000000	000000	1210
P100	ZP10	CC0	 	10133303	0020	0015574313	ケース（板金）	A0310	SNF	JDA650200	ﾃﾞﾝﾁｵｻｴｶﾅｸﾞDDC	15	03384	0	9		2025/07/04 21:30:23	20250707	0000000000	000000	1210
P100	ZP10	CC0	 	10133328	0020	0015574818	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	03384	0	10		2025/07/04 21:30:24	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133325	0020	0015574776	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	03384	0	2		2025/07/04 21:30:24	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133326	0020	0015574790	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	03384	0	10		2025/07/04 21:30:24	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133327	0020	0015574804	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	03384	0	2		2025/07/04 21:30:24	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133312	0020	0015574411	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	03384	0	10		2025/07/04 21:30:24	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133334	0020	0015574880	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	5	03384	0	16		2025/07/04 21:30:25	20250724	0000000000	000000	1210
P100	ZPS2	CC0	M-0331916-10-01-09	40165283	1020	0015699328	他部署手直し（ケース）	A0385	NN	J00A7212800	ケース(青伝)	1	03384	0	10		2025/07/04 21:30:25	20250704	 	 	
P100	ZPS2	CC0	I-0332450-10-01-12	40165309	1020	0015700228	他部署手直し（ケース）	A0385	NN	J0A991600	ケース	3	03384	0	5		2025/07/04 21:30:25	20250704	 	 	
P100	ZP10	CC0	 	10133330	0020	0015574835	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	1	03384	0	4		2025/07/04 21:30:25	20250711	0000000000	000000	1210
P100	ZP10	CC0	 	10133333	0020	0015574866	ケース（板金）	A0310	SNF	J00A6112300	ｹｰｽ構成 MRT-10015/15010C	5	03384	0	16		2025/07/04 21:30:25	20250724	0000000000	000000	1210
P100	ZPS2	C17	G-0332765-40	40159828	0030	0014515695	総合組立	C0911	MNN	A00A2036000	KTA4W2-18.5-10KCT8-30°	2	03627	0	200		2025/07/04 21:30:26	20250718	 	 	
P100	ZP11	PC1	 	50119894	0920	0015607085	他部署手直し（ＰＣ）	A0885	SNF	P0A326000	PK-3260    KSM-575 ｼﾞﾚｲ	12	03451	0	120		2025/07/04 21:30:26	20250710	0000000000	000000	1120
P100	ZPS2	C17	G-0314265-10	40147985	0030	0012457104	総合組立	C0911	MNN	A00A1933100	SCAM4W12-42-6055PLX4	1	03645	0	430		2025/07/04 21:30:26	20250806	 	 	1911
P100	ZPS2	B50	W-0341072-10	40163462	0030	0015227715	総合組立	C0922	MNN	A00A1310900	NSW-21EX (U)	4	03475	0	420		2025/07/04 21:30:26	20250716	 	 	
P100	ZPS2	C17	G-0332765-30	40159827	0030	0014515685	総合組立	C0911	MNN	A00A2035900	KTA4W2-18.5-10KCT7+15°	1	03627	0	100		2025/07/04 21:30:26	20250718	 	 	
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	0030	0015041400	ケース（枠・組立）	A0320	MNN	J00A7190900	ｹｰｽ構成表	4	03782	0	210		2025/07/04 21:30:27	20250703	 	 	
P100	ZPS2	CB0	G-0314265-10-01-01	40148772	1000	0012558020	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0564300	3/3ｿX2 351KVA	1	03779	0	60		2025/07/04 21:30:27	20250109	 	 	
P100	ZP13	CC0	 	R70041374	0030	0015679032	ケース（枠・組立）	A0320	SNF			2	03782	0	10		2025/07/04 21:30:27	20250709	0000000000	000000	
P100	ZPS2	CC0	G-0332335-10-01-02	40163361	0030	0015211676	ケース（枠・組立）	A0320	MNN	J00A7151200	ケース構成表(本体)	1	03782	0	20		2025/07/04 21:30:27	20250709	 	 	
P100	ZPS2	CC0	G-0333104-10-01-01	40163202	0030	0015173267	ケース（枠・組立）	A0320	MNN	J00A7191100	ｹｰｽ構成表	1	03782	0	90		2025/07/04 21:30:27	20250710	 	 	
P100	ZPS2	CC0	G-0327744-10-01-07-01	40163279	0050	0015194996	ケース（塗装）	A0330	NN	J00A5580601	ｹｰｽ構成表(機側制御盤)	1	03788	0	70		2025/07/04 21:30:28	20250702	 	 	
P100	ZPS2	CC0	G-0327744-10-01-07-01	40163279	0040	0015194995	ケース（洗浄乾燥）	A0341	NN	J00A5580601	ｹｰｽ構成表(機側制御盤)	1	03788	0	5		2025/07/04 21:30:28	20250702	 	 	
P100	ZPS2	CC0	I-0332450-10-01-01	40160960	0050	0014774423	ケース（塗装）	A0330	NN	J00A7125900	ケース	1	03788	0	80		2025/07/04 21:30:28	20250404	 	 	
P100	ZPS2	CC0	G-0327744-10-01-02	40162377	0040	0015041580	ケース（洗浄乾燥）	A0341	NN	J00A7092300	ｹｰｽ構成表	1	03788	0	45		2025/07/04 21:30:28	20250702	 	 	
P100	ZPS2	CC0	G-0327744-10-01-02	40162377	0050	0015041581	ケース（塗装）	A0330	NN	J00A7092300	ｹｰｽ構成表	1	03788	0	145		2025/07/04 21:30:28	20250702	 	 	
P100	ZPS2	CC0	I-0332451-10-01-09	40165266	1020	0015699085	他部署手直し（ケース）	A0385	NN	J00A7212100	ケース	1	03788	0	15		2025/07/04 21:30:29	20250704	 	 	
P100	ZPS2	C17	M-0331916-10	40159446	0040	0014484956	製品検査	C0951	NN	A00A2043100	KCA4WF7-20-16KSVC	3	03830	0	330		2025/07/04 21:30:29	20250717	 	 	1911
P100	ZPS2	CG0	M-0331916-20	40159447	0040	0014484966	製品検査	C0951	NN	A00A2043200	RCC-AL3-DD-HDE-R	1	03830	0	30		2025/07/04 21:30:29	20250717	 	 	
P100	ZPS2	CC0	I-0332489-10-01-10	40165281	1020	0015699267	他部署手直し（ケース）	A0385	NN	J00A7212700	ケース	1	03788	0	15		2025/07/04 21:30:29	20250704	 	 	
P100	ZPS2	CC0	G-0334031-10-01-06	40164699	0050	0015528386	ケース（塗装）	A0330	NN	J00A7114300	ケース構成表(変圧盤)	1	03788	0	75		2025/07/04 21:30:29	20250521	 	 	
P100	ZPS2	C17	G-0334307-10	40160643	0040	0014688713	製品検査	C0951	NN	A00A2073400	DC/DCｺﾝﾊﾞｰﾀ100kW	1	03943	0	60		2025/07/04 21:30:30	20250808	 	 	1911
P100	ZP10	B10	 	10132552	0030	0015081317	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	03925	0	180		2025/07/04 21:30:30	20250708	0000000000	000000	1911
P100	ZPS2	C27	I-0329522-10	40157888	0040	0014171158	製品検査	C0952	NN	A00A2040700	SRG-200TG-NAS	1	03896	0	450		2025/07/04 21:30:30	20250703	 	 	1911
P100	ZP10	B10	 	10132554	0030	0015081337	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	03925	0	40		2025/07/04 21:30:30	20250710	0000000000	000000	1911
P100	ZP10	B10	 	10132553	0030	0015081327	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	03925	0	200		2025/07/04 21:30:30	20250709	0000000000	000000	1911
P100	ZP10	CE0	 	10133015	0010	0015351306	ヒートシンク（加工）	A0510	MSN	EFA080200	ﾋｰﾄｼﾝｸ	10	03959	0	16		2025/07/04 21:30:31	20250611	0000000000	000000	1210
P100	ZP10	CE0	 	10132883	0010	0015281890	ヒートシンク（加工）	A0510	MSN	E6A726900	FIN 40FB*240	5	03959	0	16		2025/07/04 21:30:31	20250703	0000000000	000000	1210
P100	ZPS2	CF0	I-0334914-10-01-03	40162188	1000	0015029516	ブスバー（加工）	A0410	MNN	E00A6326500	ﾌﾞｽﾊﾞｰ構成表	1	03959	0	69		2025/07/04 21:30:31	20250724	 	 	
P100	ZP31	C40	 	30031854	0040	0014879643	製品検査	C0953	SN	ZSH	引取修理	1	03943	0	280		2025/07/04 21:30:31	20250711	0000336245	000010	1910
P100	ZPS2	CF1	I-0326877-10-01-09-03	40163917	1000	0015294855	ブスバー（加工）	A0410	MNN	E00A3822000	ﾌﾞｽﾊﾞｰ構成表	1	03959	0	40		2025/07/04 21:30:31	20250710	 	 	
P100	ZPS2	CF0	I-0309401-10-01-01-03	40150015	1000	0012899637	ブスバー（加工）	A0410	MNN	E00A6290800	ﾌﾞｽﾊﾞｰ構成表(IO)	1	04188	0	90		2025/07/04 21:30:32	20250408	 	 	
P100	ZPS2	CB0	G-0334282-10-01-01	40162821	0030	0015093746	大型変圧（巻線）	A0010	NN	F00A0906900	巻線表	2	03992	0	430		2025/07/04 21:30:32	20251017	 	 	
P100	ZP10	B10	 	10132554	0030	0015081337	総合組立	C0921	MSN	A00A1962600	MRT-15010C        STD	10	03966	0	300		2025/07/04 21:30:32	20250710	0000000000	000000	1911
P100	ZPS2	CF0	I-0334914-10-01-03	40162188	1000	0015029516	ブスバー（加工）	A0410	MNN	E00A6326500	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	75		2025/07/04 21:30:32	20250724	 	 	
P100	ZPS2	C27	I-0329522-10	40157888	0040	0014171158	製品検査	C0952	NN	A00A2040700	SRG-200TG-NAS	1	04088	0	300		2025/07/04 21:30:32	20250703	 	 	1911
P100	ZPS2	CF1	I-0326877-10-01-09-03	40163917	1000	0015294855	ブスバー（加工）	A0410	MNN	E00A3822000	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	25		2025/07/04 21:30:33	20250710	 	 	
P100	ZPS2	CF1	I-0341565-10-01-08-03	40164576	1000	0015522424	ブスバー（加工）	A0410	MNN	E00A5007700	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	45		2025/07/04 21:30:33	20250808	 	 	
P100	ZPS2	CF1	I-0316842-10-01-09-04	40164624	1000	0015524658	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	35		2025/07/04 21:30:33	20250521	 	 	
P100	ZPS2	CF1	I-0326878-10-01-09-03	40163931	1000	0015295000	ブスバー（加工）	A0410	MNN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	25		2025/07/04 21:30:33	20250710	 	 	
P100	ZPS2	CF1	I-0326880-10-01-09-03	40163959	1000	0015295466	ブスバー（加工）	A0410	MNN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	25		2025/07/04 21:30:33	20250710	 	 	
P100	ZP10	CF0	 	10133335	1000	0015574893	ブスバー（加工）	A0410	MSN	E00A4489400	出力端子台接続板	40	04188	0	25		2025/07/04 21:30:34	20250728	0000000000	000000	1210
P100	ZPS2	CB0	G-0332918-40-01-01	40162975	0030	0015142521	大型変圧（巻線）	A0010	NN	F00A0904400	3! 3663KVA 11000/143V	1	04281	0	410		2025/07/04 21:30:34	20250701	 	 	
P100	ZPS2	CF1	I-0316842-10-01-10-04	40164629	1000	0015524703	ブスバー（加工）	A0410	MNN	E00A5188800	ﾌﾞｽﾊﾞｰ構成表	1	04188	0	35		2025/07/04 21:30:34	20250521	 	 	
P100	ZPS2	C17	G-0332765-20	40159826	0040	0014515676	製品検査	C0951	NN	A00A2035800	KTA4W2-18.5-10KCT6 ±0°	2	04254	0	210		2025/07/04 21:30:34	20250711	 	 	
P100	ZPS2	C17	G-0332765-10	40159825	0040	0014515666	製品検査	C0951	NN	A00A2035700	KTA4W2-18.5-10KCT5 -15°	1	04254	0	330		2025/07/04 21:30:34	20250711	 	 	
P100	ZPS2	CC0	G-0333104-20-01-01	40163207	0010	0015173307	ケース（板金）	A0310	NN	J00A7172900	ｹｰｽ構成表	1	04306	0	40		2025/07/04 21:30:35	20250710	 	 	
P100	ZP11	PC1	 	50119878	0140	0015606762	機械時間（検査）	A0851	SNF	P0A280100	IK-2801  IGBTUPSCN BOARD	2	04293	0	1		2025/07/04 21:30:35	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119878	0130	0015606761	段取り（検査）	A0850	SNF	P0A280100	IK-2801  IGBTUPSCN BOARD	2	04293	0	3		2025/07/04 21:30:35	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119872	0130	0015606641	段取り（検査）	A0850	SNF	P0A563001	WK-5630B U01 EAGLE FILTER	2	04293	0	3		2025/07/04 21:30:35	20250710	0000000000	000000	1120
P100	ZP11	PC1	 	50119872	0140	0015606642	機械時間（検査）	A0851	SNF	P0A563001	WK-5630B U01 EAGLE FILTER	2	04293	0	1		2025/07/04 21:30:35	20250710	0000000000	000000	1120
P100	ZP10	CC0	 	10133239	0020	0015541143	ケース（板金）	A0310	MFN	JHA086607	80V-300A T1(UNIT) ｹｰｽ構成	2	04306	0	65		2025/07/04 21:30:36	20250716	0000000000	000000	1210
P100	ZP10	CC0	 	10133303	0020	0015574313	ケース（板金）	A0310	SNF	JDA650200	ﾃﾞﾝﾁｵｻｴｶﾅｸﾞDDC	15	04306	0	10		2025/07/04 21:30:36	20250707	0000000000	000000	1210
P100	ZP10	CC0	 	10133311	0020	0015574397	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	04306	0	5		2025/07/04 21:30:36	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133306	0020	0015574339	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	4	04306	0	48		2025/07/04 21:30:36	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133310	0020	0015574383	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	5	04306	0	60		2025/07/04 21:30:36	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133312	0020	0015574411	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	04306	0	5		2025/07/04 21:30:37	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133325	0020	0015574776	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	04306	0	5		2025/07/04 21:30:37	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133326	0020	0015574790	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	04306	0	5		2025/07/04 21:30:37	20250704	0000000000	000000	1210
P100	ZP10	CC0	 	10133327	0020	0015574804	ケース（板金）	A0310	SNF	J00A5980400	ｹｰｽ/DDC UNIT/ｶﾊﾞｰ	1	04306	0	5		2025/07/04 21:30:37	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133328	0020	0015574818	ケース（板金）	A0310	SNF	J00B1649900	ｹｰｽ/DDC UNIT/部品取付板	1	04306	0	5		2025/07/04 21:30:37	20250710	0000000000	000000	1210
P100	ZP10	CC0	 	10133333	0020	0015574866	ケース（板金）	A0310	SNF	J00A6112300	ｹｰｽ構成 MRT-10015/15010C	5	04306	0	60		2025/07/04 21:30:38	20250724	0000000000	000000	1210
P100	ZP10	CC0	 	10133334	0020	0015574880	ケース（板金）	A0310	SNF	J00A6112500	ｹｰｽ構成表 MRT-10010C	5	04306	0	60		2025/07/04 21:30:38	20250724	0000000000	000000	1210
P100	ZP13	CC0	 	R70041374	0010	0015679030	ケース（板金）	A0310	MFN			2	04306	0	20		2025/07/04 21:30:38	20250709	0000000000	000000	
P100	ZPS2	CC0	I-0332450-10-01-12	40165309	1020	0015700228	他部署手直し（ケース）	A0385	NN	J0A991600	ケース	3	04306	0	15		2025/07/04 21:30:38	20250704	 	 	
P100	ZP10	CC0	 	10133330	0020	0015574835	ケース（板金）	A0310	SNF	J00A6112700	ｹｰｽ構成表 MRT-15005C	1	04306	0	12		2025/07/04 21:30:38	20250711	0000000000	000000	1210
P100	ZPS2	CB0	G-0332335-10-01-08	40163473	0040	0015229879	大型変圧（コア組）	A0020	NN	F00A0912200	DCL 0.05MH 15KA巻線表	1	04468	0	350		2025/07/04 21:30:39	20250709	 	 	
P100	ZPS2	C17	G-0329746-10	40158085	0030	0014185027	総合組立	C0911	MNN	A00A2033200	KCA4WF7‐20‐5KC	4	04412	0	420		2025/07/04 21:30:39	20250731	 	 	
P100	ZPS2	C17	G-0314076-10	40147839	0040	0012453165	製品検査	C0951	NN	A00A1933100	SCAM4W12-42-6055PLX4	1	04570	0	310		2025/07/04 21:30:39	20250728	 	 	1911
P100	ZPS2	C27	I-0332489-10	40159691	0040	0014505262	製品検査	C0952	NN	A00A2013900	SCF150TGD40	1	04411	0	400		2025/07/04 21:30:39	20250730	 	 	1911
P100	ZPS2	C17	G-0332765-10	40159825	0040	0014515666	製品検査	C0951	NN	A00A2035700	KTA4W2-18.5-10KCT5 -15°	1	04570	0	20		2025/07/04 21:30:39	20250711	 	 	
